"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"PNISR","PNISR","25957",1.39905749848567,0.202330228953485,18.1054962408949,1.16825878193898e-71,3.89443932704285e-69
"ACAP1","ACAP1","9744",1.19618225531367,-0.778007404689963,18.0626677597974,2.43950947969598e-71,7.9662430989011e-69
"CD74","CD74","972",1.60528526169144,3.3762289868579,17.4486258443216,7.89748441464695e-67,2.47779702193659e-64
"ORAI2","ORAI2","80228",1.24627337599718,-0.66672228453852,17.3540202881446,3.80158225158889e-66,1.14771920014479e-63
"TNFRSF13B","TNFRSF13B","23495",1.06048601312765,-1.10819747045409,16.7609829116322,6.05393185508287e-62,1.79386969654039e-59
"HLA-DQB1","HLA-DQB1","3119",1.37356593226402,1.64615674316703,16.7028558062777,1.53751844128563e-61,4.47306046891117e-59
"BCAS4","BCAS4","55653",1.03374380019509,-1.11533771109308,16.3516922964326,4.02880865207065e-59,1.13096433757513e-56
"EVL","EVL","51466",1.20369783257659,-0.601491831691864,16.1109099268708,1.72363026735646e-57,4.7551392944777e-55
"SP110","SP110","3431",1.21450968451739,-0.440479636542112,15.9777269833066,1.34677382808928e-56,3.65249627512823e-54
"CD53","CD53","963",1.20255129186886,-0.116449969798939,15.6833895694307,1.19830671912531e-54,3.09259771172969e-52
"HLA-DPA1","HLA-DPA1","3113",1.4152477122464,2.65409108879687,15.2200790209352,1.20163843977725e-51,3.05197090077393e-49
"EEF1B2","EEF1B2","1933",1.6294486008119,1.65058357487846,15.1047472360019,6.51702902298876e-51,1.62935908432568e-48
"CD69","CD69","969",1.25482978587281,-0.567224745552333,15.0829887773214,8.95371961956172e-51,2.19091544946696e-48
"LINC02397","LINC02397","100507616",0.996658191156919,-1.18287624131497,15.0042298204252,2.81726700088144e-50,6.72822228076178e-48
"BCL11A","BCL11A","53335",1.14801084923071,-0.70799736737501,14.7984628281006,5.48466436428289e-49,1.2905899190131e-46
"PRKCB","PRKCB","5579",1.13517781216681,-0.658687256964978,14.5854242047129,1.13964557167242e-47,2.64282156410584e-45
"JUND","JUND","3727",1.50497853754367,1.71206383469013,14.5729730197738,1.35904723273964e-47,3.10658782443813e-45
"SP140","SP140","11262",1.0306277368657,-0.991722994742529,14.356494984447,2.83812547832177e-46,6.3961754617784e-44
"PKIG","PKIG","11142",1.00594519970794,-1.0233975438965,14.209332202394,2.18685206290735e-45,4.85997498035841e-43
"TRAF3IP3","TRAF3IP3","80342",1.02193346871179,-1.00748988505016,14.0364516306987,2.34846437401949e-44,5.14764088338162e-42
"STK17B","STK17B","9262",1.12694001437557,-0.359380024225896,13.7139989089565,1.83003540091624e-42,3.90431952667478e-40
"TRBC2","TRBC2","28638",0.97191986996627,-1.14534345301788,13.6202761599244,6.37724940733435e-42,1.34266273377312e-39
"ARHGAP24","ARHGAP24","83478",1.00624918530263,-1.0261181687531,13.5899144912197,9.53962124210893e-42,1.98238285058422e-39
"ETS1","ETS1","2113",0.997380548095545,-1.09024058816185,13.5396214816072,1.85543157473376e-41,3.80625136247627e-39
"RCSD1","RCSD1","92241",1.02514028563604,-0.972157712251797,13.5276014282037,2.17444325341706e-41,4.40421094910461e-39
"CYB561A3","CYB561A3","220002",1.0767168454115,-0.772753198030379,13.2736706973581,6.02086933451647e-40,1.18938185458763e-37
"TCF4","TCF4","6925",1.17091490713756,-0.397080939321068,13.2532876771716,7.84025767504884e-40,1.52990198851776e-37
"STX7","STX7","8417",1.11038545421518,-0.510160075010754,13.0849579230617,6.83980309005487e-39,1.31859866558998e-36
"ICAM3","ICAM3","3385",1.08473120325735,-0.723544665670437,12.9890677836869,2.32227185494775e-38,4.42365142274035e-36
"SP100","SP100","6672",1.1059222356,-0.437635396665152,12.5075519213924,9.47339422551511e-36,1.76260210467985e-33
"MYCBP2","MYCBP2","23077",1.10355905960727,-0.499550656588971,12.4385974554827,2.20189341382309e-35,4.00369278574811e-33
"TBC1D10C","TBC1D10C","374403",0.959372627614997,-1.03624534488605,12.4047496102663,3.32586211016315e-35,5.97945164322704e-33
"TLR10","TLR10","81793",0.957574636531546,-1.02158026244072,12.3162105215248,9.73310315427889e-35,1.73043759524018e-32
"YPEL3","YPEL3","83719",1.06328590069919,-0.727230326607443,12.0625185930851,2.02826925618696e-33,3.56641058991732e-31
"IGLC2","IGLC2","3538",1.24718083114594,-0.98224548800699,12.0055367044242,3.97937463698592e-33,6.92108408330562e-31
"RASGRP2","RASGRP2","10235",0.95824875129924,-1.06937265947274,11.9933323796888,4.5955075222513e-33,7.90674364124119e-31
"HLA-A","HLA-A","3105",1.19968975243277,1.93082404691915,11.9767050688751,5.59002168642916e-33,9.51552521325031e-31
"SPIB","SPIB","6689",0.985670569932586,-0.895891844545778,11.8793048909868,1.75214935837136e-32,2.95117282982106e-30
"RHOH","RHOH","399",0.944353656959351,-1.04070566982232,11.8534029956324,2.37068985802275e-32,3.95139671023146e-30
"EEF1D","EEF1D","1936",1.39803790264366,1.20288867125525,11.805891846286,4.12117472803339e-32,6.798238847759e-30
"FCRLA","FCRLA","84824",0.882954112952281,-1.18877618678299,11.7879554795965,5.07510504701851e-32,8.20270261185284e-30
"MALAT1","MALAT1","378938",1.47336699256774,6.31171773936855,11.7395626087811,8.88723697817666e-32,1.42204678887805e-29
"HLA-B","HLA-B","3106",1.20387050593715,2.54783760007644,11.7319166194775,9.7078943880843e-32,1.53798037726472e-29
"HLA-DMB","HLA-DMB","3109",1.05408989666265,0.227229270898162,11.5139418813435,1.17696161946067e-30,1.82840416242623e-28
"PAX5","PAX5","5079",0.884245891696225,-1.18665321289649,11.4769152462706,1.79033641070988e-30,2.75453585651623e-28
"CD72","CD72","971",0.909848084036398,-1.17879169591035,11.4035677765557,4.09425180344499e-30,6.23924981970698e-28
"STRBP","STRBP","55342",0.964469148443088,-0.925512165028111,11.1216351742028,9.39284354221239e-29,1.41787631621642e-26
"INPP5D","INPP5D","3635",0.965981304250473,-0.831854261866216,11.0773453341372,1.52623542495257e-28,2.28236383501551e-26
"RACK1","RACK1","10399",1.41612203683993,2.54568635151771,10.7930895414967,3.29452419422177e-27,4.88108163256876e-25
"TRIM38","TRIM38","10475",1.00299333204569,-0.644679723877901,10.7696857333969,4.22843528872363e-27,6.20726541787768e-25
"ATM","ATM","472",0.986791507130424,-0.731660569985363,10.6343563834667,1.7723543501991e-26,2.55490468085908e-24
"B2M","B2M","567",1.30095200165642,4.38550370964108,10.5538843842241,4.12198991185042e-26,5.88892505174273e-24
"ANXA6","ANXA6","309",0.953943193245555,-0.881758328350706,10.5486090818478,4.35556360210273e-26,6.16755515019875e-24
"GYPC","GYPC","2995",0.974739886203484,-0.839448174266656,10.4362444038735,1.40031381769497e-25,1.94838446929888e-23
"TCL1A","TCL1A","8115",0.910314626937561,-1.21635425474313,10.2231636126394,1.24132315864921e-24,1.71227688461603e-22
"TOMM7","TOMM7","54543",1.17581412498028,0.627312871505706,10.1630071751782,2.28073106727938e-24,3.11914340235361e-22
