"","SYMBOL","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val"
"CMTM6","CMTM6","54918",0.619330013511065,-0.550478920270347,0.506397619138198,0.306297450395887,1
"LTB","LTB","4050",0.638398656624271,1.0351876887321,0.463925206137871,0.32135851562653,1
"NEAT1","NEAT1","283131",0.619733626528264,0.993696833870177,0.338142893217202,0.367633271581954,1
"SOD1","SOD1","6647",0.599455786657303,0.0780860039230482,0.180812244491466,0.428260323988527,1
"BTG1","BTG1","694",0.564250204351367,1.7635983465117,0,0.593623796307967,1
"CORO1B","CORO1B","57175",0.568116464680967,-0.720304080877229,0,0.609596227186361,1
"UCP2","UCP2","7351",0.541449089128265,-0.44760275611211,0,0.725099427942104,1
"BIRC3","BIRC3","330",0.540388468547211,-0.68687094868867,0,0.753096396760215,1
"HLA-A","HLA-A","3105",0.534192584866786,3.41195794138408,0,0.81452367922993,1
"ZC2HC1A","ZC2HC1A","51101",0.559039001398168,-1.09606302602696,0,0.821247358622868,1
"CCND2","CCND2","894",0.515211436647554,-0.506145582485466,0,0.837458102088671,1
"TYMP","TYMP","1890",0.513108151794556,-0.395008024307435,0,0.837883154317159,1
"RTKN2","RTKN2","219790",0.548244474455001,-1.06357954732231,0,0.857754460939276,1
"ENO1","ENO1","2023",0.482604408856673,0.139231205670768,0,0.890845033103111,1
"CYTOR","CYTOR","112597",0.491432463836937,-0.393694230216079,0,0.895954766629128,1
"NSD3","NSD3","54904",0.483177399311317,-0.350297351242502,0,0.91980250279021,1
"PBXIP1","PBXIP1","57326",0.48080456307234,-0.450883700297324,0,0.930170121685353,1
"SMCHD1","SMCHD1","23347",0.471297282837822,-0.284052139042333,0,0.93257105419746,1
"NAMPT","NAMPT","10135",0.500684829845236,-0.865472268556287,0,0.954396790914696,1
"WSB1","WSB1","26118",0.477186583913496,-0.649668204685025,0,0.957211260401633,1
"GAPDH","GAPDH","2597",0.432284020187904,1.56801115176479,0,0.964119271850407,1
"IL2RB","IL2RB","3560",0.453555635413307,-0.459311152889817,0,0.970046968643141,1
"YPEL3","YPEL3","83719",0.441098243698432,-0.385172139124788,0,0.975923795399674,1
"RAB11FIP1","RAB11FIP1","80223",0.451642570036875,-0.600071492345959,0,0.977262255877402,1
"RAD21","RAD21","5885",0.433528770493923,-0.438002675856037,0,0.982907747488984,1
"CD3D","CD3D","915",0.404105653772314,1.10843269242379,0,0.983901233443697,1
"PMAIP1","PMAIP1","5366",0.48291216781431,-0.928936518258548,0,0.985221870618903,1
"JAK1","JAK1","3716",0.40675385942948,0.0801149825579448,0,0.985471362421732,1
"MIR4435-2HG","MIR4435-2HG","541471",0.493545539999008,-0.959592043131151,0,0.985706343921981,1
"OAZ1","OAZ1","4946",0.405412901985145,1.19775983146951,0,0.987297271574873,1
"LAIR2","LAIR2","3904",0.541475838962742,-1.14684561719828,0,0.991318320594858,1
"BCL2","BCL2","596",0.407877443105157,-0.453964712234768,0,0.991319165277443,1
"RNF213","RNF213","57674",0.382175015406222,0.252042808027926,0,0.99135191124145,1
"CD247","CD247","919",0.397847502663481,-0.134019131197488,0,0.991541392878101,1
"ZBTB38","ZBTB38","253461",0.453538250624626,-0.8223308053439,0,0.992317182003046,1
"SKAP1","SKAP1","8631",0.395076696676793,-0.25700350452786,0,0.994157396563767,1
"SAMHD1","SAMHD1","25939",0.38698249884601,-0.423248333060278,0,0.996585996159755,1
"SH2D2A","SH2D2A","9047",0.427851473878412,-0.76496030812406,0,0.997361713114454,1
"PHTF2","PHTF2","57157",0.458756406054973,-0.928693529853605,0,0.997398279472977,1
"CALM3","CALM3","808",0.398074935484211,-0.539503976640038,0,0.997677084067534,1
"POU2F2","POU2F2","5452",0.459973669811035,-0.969222192579403,0,0.997870792925295,1
"WNK1","WNK1","65125",0.382330800229485,-0.454430283793845,0,0.997924401581821,1
"TRBC1","TRBC1","28639",0.247199302317894,0.244634028009087,0,0.998140941716759,1
"UBE2B","UBE2B","7320",0.380793065392752,-0.417479135179023,0,0.998208388077735,1
"C12orf57","C12orf57","113246",0.327029435361754,0.21645211457626,0,0.998395873764632,1
"SELL","SELL","6402",0.459214163467146,-0.979146960190694,0,0.998437984374828,1
"CREM","CREM","1390",0.425412505898813,-0.870028609414796,0,0.998778096283716,1
"DDX24","DDX24","57062",0.336301012490345,-0.0153009184236554,0,0.998826856877735,1
"DUSP16","DUSP16","80824",0.475240953740147,-1.02366931366969,0,0.998834993131884,1
"PAK2","PAK2","5062",0.359672163089048,-0.372969590922841,0,0.998951590709593,1
"HLA-E","HLA-E","3133",0.348226739438594,1.77401474157876,0,0.998993108994752,1
"CCNI","CCNI","10983",0.314388085459161,0.675388844093197,0,0.999207680832649,1
"CACYBP","CACYBP","27101",0.390757464067628,-0.661197420110025,0,0.999283052060403,1
"ICA1","ICA1","3382",0.520153495744219,-1.13433259571938,0,0.999318374027762,1
"PKM","PKM","5315",0.348480732117266,-0.371614548067102,0,0.99932121323023,1
"C9orf16","C9orf16",NA,0.334418252990747,-0.178038849190264,0,0.999343383039665,1
"LGALS3","LGALS3","3958",0.306616204615639,0.0339654338983253,0,0.999368863062168,1
"LIMS1","LIMS1","3987",0.385120332446538,-0.697065891184137,0,0.999435413442402,1
"UBE2D2","UBE2D2","7322",0.332028611549294,-0.101360297472475,0,0.999439384663829,1
"SLC25A3","SLC25A3","5250",0.317493802483394,0.0351723008563909,0,0.99959894193104,1
"ANP32B","ANP32B","10541",0.306593396372315,0.180710355508604,0,0.999607480161773,1
"ARL6IP5","ARL6IP5","10550",0.30290422295353,0.341801627996549,0,0.999627566827118,1
"RAP1A","RAP1A","5906",0.345904241393026,-0.419899935699252,0,0.999683437441773,1
"NOP10","NOP10","55505",0.318472932417098,-0.13742508134586,0,0.999686282777304,1
"TNFRSF9","TNFRSF9","3604",0.49014102411322,-1.1089609501177,0,0.999689578202408,1
"MALAT1","MALAT1","378938",0.241859989532754,6.742173235751,0,0.999692652578905,1
